archive_asset_id,archive_run_id,acquisition_state,content_state,extraction_state,formal_use_state,evidence_grade,redistribution_scope,raw_local_path,extracted_local_path,target_table,replacement_source,next_action,revalidation_required
WEB-0230,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0231,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_policy_year | asset_monthly_return,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0232,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0233,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0234,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_policy_year | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0235,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,CORE,A,shared,05_全球周期与历史危机/外部原件/WEB-0235_5._国务院发展研究中心，张瑾《亚洲金融危机回顾与思考》，2022——各国股市跌幅与韩元半年贬值_48%：/original.html,02_提取正文/WEB-0235/content.json,case_evidence | historical_crisis_event | global_cycle_month,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0236,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,REPLACED,D,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/research/media_sentiment_gold_paper/metadata/europepmc_fulltext.xml,,asset_monthly_return | portfolio_scenario,LCL-0154,使用替代来源：LCL-0154,0
WEB-0237,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,05_全球周期与历史危机/外部原件/WEB-0237_7._《华盛顿协议》（1999-09）：欧洲央行（ECB）声明：_/original.html,02_提取正文/WEB-0237/content.json,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0238,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,05_全球周期与历史危机/外部原件/WEB-0238_1._ECB《The_Financial_Crisis_in_the_Global_Economy》与希腊救助文件：_/original.html,02_提取正文/WEB-0238/content.json,case_evidence | historical_crisis_event | global_cycle_month,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0239,20260816_research_archive_v1,ACQUIRED,DOCUMENT_LOCAL,NOT_REQUIRED,EXCLUDED,D,private_only,"05_全球周期与历史危机/外部原件/WEB-0239_5._Burdekin,_R.C.K.（2005，EconStor_学术档案）：《US_pressure_on_China's_currency/original.pdf",,case_evidence | historical_crisis_event | global_cycle_month,,补充权威替代来源；无法取得时删除相应字段和结论承诺。,0
WEB-0240,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,A,metadata_only,,,country_policy_year | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0241,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,A,metadata_only,,,country_monthly_risk | country_policy_year | country_event | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0242,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,B,metadata_only,,,source_registry | company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,按人工任务卡接受条款或完成机构授权后重新验收。,0
WEB-0243,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,B,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,按人工任务卡接受条款或完成机构授权后重新验收。,0
WEB-0244,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,B,metadata_only,,,country_monthly_risk | country_event | asset_monthly_return | portfolio_scenario | case_evidence,,按人工任务卡接受条款或完成机构授权后重新验收。,0
WEB-0245,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,B,metadata_only,,,asset_monthly_return | portfolio_scenario,,按人工任务卡接受条款或完成机构授权后重新验收。,0
WEB-0246,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,B,metadata_only,,,asset_monthly_return | portfolio_scenario,,按人工任务卡接受条款或完成机构授权后重新验收。,0
WEB-0247,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0248,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0249,20260816_research_archive_v1,ACQUIRED,DOCUMENT_LOCAL,NOT_REQUIRED,EXCLUDED,D,private_only,08_企业案例与公开披露/外部原件/WEB-0249_CRS，2018/original.pdf,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,补充权威替代来源；无法取得时删除相应字段和结论承诺。,0
WEB-0250,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0251,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0252,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,A,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0253,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,CORE,A,shared,06_黄金美元与储备配置/外部原件/WEB-0253_XLSX_entry_xl_worksheets_sheet4.xml/original.html,02_提取正文/WEB-0253/content.json | 01_新增原件/WEB-0253/WEB-0253-R01_feds_notes.xml | 01_新增原件/WEB-0253/WEB-0253-R01_feds_notes.xml,asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0254,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,CORE,A,shared,05_全球周期与历史危机/外部原件/WEB-0254_2._美联储加息记录：美联储官网（FOMC_声明与经济预测）：_/original.html,02_提取正文/WEB-0254/content.json,case_evidence | historical_crisis_event | global_cycle_month,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0255,20260816_research_archive_v1,NOT_ACQUIRED,NOT_ACQUIRED,FAILED,CORE,A,shared,,,case_evidence | historical_crisis_event | global_cycle_month,WEB-0256,补充权威替代来源；无法取得时删除相应字段和结论承诺。,1
WEB-0256,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,CORE,A,shared,04_国别货币与中国出海/外部原件/WEB-0256_2020年FOMC官方新闻稿索引（替代失效汇总链接）/original.html,02_提取正文/WEB-0256/content.json,country_monthly_risk | country_policy_year,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0257,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,CORE,A,shared,06_黄金美元与储备配置/外部原件/WEB-0257_XLSX_entry_xl_worksheets_sheet4.xml/original.html,02_提取正文/WEB-0257/content.json,asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0258,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,CORE,A,shared,06_黄金美元与储备配置/外部原件/WEB-0258_XLSX_entry_xl_worksheets_sheet4.xml/original.html,02_提取正文/WEB-0258/content.json,asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0259,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,CORE,A,shared,06_黄金美元与储备配置/外部原件/WEB-0259_XLSX_entry_xl_worksheets_sheet4.xml/original.html,02_提取正文/WEB-0259/content.json,asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0260,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,CORE,A,shared,06_黄金美元与储备配置/外部原件/WEB-0260_XLSX_entry_xl_worksheets_sheet4.xml/original.html,02_提取正文/WEB-0260/content.json,asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0261,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,CORE,A,shared,06_黄金美元与储备配置/外部原件/WEB-0261_XLSX_entry_xl_worksheets_sheet4.xml/original.html,02_提取正文/WEB-0261/content.json,asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0262,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,CORE,A,shared,06_黄金美元与储备配置/外部原件/WEB-0262_XLSX_entry_xl_worksheets_sheet4.xml/original.html,02_提取正文/WEB-0262/content.json,asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0263,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,CORE,A,shared,06_黄金美元与储备配置/外部原件/WEB-0263_XLSX_entry_xl_worksheets_sheet4.xml/original.html,02_提取正文/WEB-0263/content.json,asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0264,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,CORE,A,shared,06_黄金美元与储备配置/外部原件/WEB-0264_XLSX_entry_xl_worksheets_sheet2.xml/original.html,02_提取正文/WEB-0264/content.json | 01_新增原件/WEB-0264/WEB-0264-R01_FRB_g17_xml.zip | 01_新增原件/WEB-0264/WEB-0264-R02_g17.txt | 01_新增原件/WEB-0264/WEB-0264-R03_g17.txt | 01_新增原件/WEB-0264/expanded/WEB-0264-R01 | 01_新增原件/WEB-0264/expanded/WEB-0264-R01/G17_data.xml | 01_新增原件/WEB-0264/expanded/WEB-0264-R01/G17_struct.xml | 01_新增原件/WEB-0264/WEB-0264-R02_g17.txt | 01_新增原件/WEB-0264/WEB-0264-R03_g17.txt,asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0265,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,CORE,A,shared,06_黄金美元与储备配置/外部原件/WEB-0265_-_来源：/original.html,02_提取正文/WEB-0265/content.json,asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0266,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,CORE,A,shared,06_黄金美元与储备配置/外部原件/WEB-0266_XLSX_entry_xl_worksheets_sheet2.xml/original.html,02_提取正文/WEB-0266/content.json | 01_新增原件/WEB-0266/WEB-0266-R01_FRB_h10_xml.zip | 01_新增原件/WEB-0266/expanded/WEB-0266-R01 | 01_新增原件/WEB-0266/expanded/WEB-0266-R01/H10_data.xml | 01_新增原件/WEB-0266/expanded/WEB-0266-R01/H10_struct.xml,asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0267,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,B,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0268,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,B,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0269,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0270,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0271,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0272,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0273,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0274,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0275,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_policy_year | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0276,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0277,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_policy_year | country_event | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0278,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_monthly_risk | country_policy_year | country_event | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0279,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_monthly_risk | country_policy_year | country_event | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0280,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_policy_year | country_event | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0281,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0282,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0283,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0284,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0285,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0286,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0287,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
